User ID	User name	Playlist name	Track count	Create at	Likes count	Reposts count	Track list
217770491	Nitti Gritti	The Loud / Losing Count	2	19 June 2021	78	26	https://soundcloud.com/nittigritti/nitti-gritti-x-blunts-blondes-the-loud?in=nittigritti/sets/the-loud-losing-count-out-now,https://soundcloud.com/nittigritti/nitti-gritti-losingcount?in=nittigritti/sets/the-loud-losing-count-out-now
217770491	Nitti Gritti	Marshmello x Nitti Gritti - Bad Bitches (feat. Megan Thee Stallion)	1	12 June 2021	69	13	https://soundcloud.com/marshmellomusic/bad-bitches?in=nittigritti/sets/marshmello-x-nitti-gritti-bad
217770491	Nitti Gritti	Where I Belong [Remix Package]	6	21 May 2021	33	10	https://soundcloud.com/nittigritti/nitti-gritti-runn-where-i-belong-purge-talons-remix?in=nittigritti/sets/where-i-belong-remix-package,https://soundcloud.com/nittigritti/nitti-gritti-runn-where-i-belong-shndo-remix?in=nittigritti/sets/where-i-belong-remix-package,https://soundcloud.com/nittigritti/nitti-gritti-runn-where-i-belong-skyler-madison-remix?in=nittigritti/sets/where-i-belong-remix-package,https://soundcloud.com/nittigritti/nitti-gritti-runn-where-i-belong-arius-remix?in=nittigritti/sets/where-i-belong-remix-package,https://soundcloud.com/nittigritti/nitti-gritti-runn-where-i-belongvip?in=nittigritti/sets/where-i-belong-remix-package,https://soundcloud.com/nittigritti/nitti-gritti-runn-where-i-belong-acoustic-version?in=nittigritti/sets/where-i-belong-remix-package
217770491	Nitti Gritti	HEY MOTHERFUCKER	1	12 May 2021	54	7	https://soundcloud.com/sinphonyrecs/timmy-trumpet-and-nitti-gritti-hey-motherfucker?in=nittigritti/sets/hey-motherfucker
217770491	Nitti Gritti	Maliboux & Nitti Gritti - Rock N Roll	1	16 September 2020	101	26	https://soundcloud.com/maliboux/maliboux-nitti-gritti-rock-n-roll?in=nittigritti/sets/maliboux-nitti-gritti-rock-n
217770491	Nitti Gritti	Nitti Gritti - All In EP	5	10 June 2020	299	64	https://soundcloud.com/spinninrecords/nitti-gritti-all-in-feat-jimmy-levy-out-now?in=nittigritti/sets/nitti-gritti-all-in-ep,https://soundcloud.com/spinninrecords/nitti-gritti-dead-in-the-water-feat-emma-jensen-out-now?in=nittigritti/sets/nitti-gritti-all-in-ep,https://soundcloud.com/spinninrecords/nitti-gritti-breathe-out-feat-midian-out-now?in=nittigritti/sets/nitti-gritti-all-in-ep,https://soundcloud.com/spinninrecords/nitti-gritti-another-way-feat-mario-out-now?in=nittigritti/sets/nitti-gritti-all-in-ep,https://soundcloud.com/spinninrecords/nitti-gritti-empty-feat-reo-cragun-out-now?in=nittigritti/sets/nitti-gritti-all-in-ep
217770491	Nitti Gritti	Nitti Gritti x Wuki - Ro Sham Bo EP	4	25 January 2020	289	60	https://soundcloud.com/iamwuki/nitti-gritti-wuki-the-greatest-edm-intro?in=nittigritti/sets/nitti-gritti-x-wuki-ro-sham-bo,https://soundcloud.com/iamwuki/nitti-gritti-wuki-we-dont-stop?in=nittigritti/sets/nitti-gritti-x-wuki-ro-sham-bo,https://soundcloud.com/iamwuki/nitti-gritti-wuki-swet?in=nittigritti/sets/nitti-gritti-x-wuki-ro-sham-bo,https://soundcloud.com/iamwuki/nitti-gritti-wuki-ro-sham-bo?in=nittigritti/sets/nitti-gritti-x-wuki-ro-sham-bo
217770491	Nitti Gritti	What A Time To Be Alive EP	5	10 January 2020	526	130	https://soundcloud.com/nittigritti/nitti-gritti-what-a-time-to-be-alive?in=nittigritti/sets/what-a-time-to-be-alive-ep-1,https://soundcloud.com/nittigritti/nitti-gritti-shaquille-oneal-takin-over-1?in=nittigritti/sets/what-a-time-to-be-alive-ep-1,https://soundcloud.com/nittigritti/nitti-gritti-ookay-loko-1?in=nittigritti/sets/what-a-time-to-be-alive-ep-1,https://soundcloud.com/nittigritti/nitti-gritti-funtcase-todeath?in=nittigritti/sets/what-a-time-to-be-alive-ep-1,https://soundcloud.com/nittigritti/nitti-gritti-yako-shenzhen-1?in=nittigritti/sets/what-a-time-to-be-alive-ep-1
217770491	Nitti Gritti	Salsabahton W/ Dillon Francis	1	16 November 2019	99	14	https://soundcloud.com/dillonfrancis/salsabahton-shake-that-booty?in=nittigritti/sets/salsabahton-w-dillon-francis
217770491	Nitti Gritti	4 On The Floor EP	5	19 July 2019	1,086	240	https://soundcloud.com/confession/nitti-gritti-my-music?in=nittigritti/sets/4-on-the-floor-ep-1,https://soundcloud.com/confession/nitti-gritti-shndo-4-on-the?in=nittigritti/sets/4-on-the-floor-ep-1,https://soundcloud.com/confession/nitti-gritti-back-to-me-ft-ms?in=nittigritti/sets/4-on-the-floor-ep-1,https://soundcloud.com/confession/nitti-gritti-shndo-moov?in=nittigritti/sets/4-on-the-floor-ep-1,https://soundcloud.com/confession/nitti-gritti-out-my-way?in=nittigritti/sets/4-on-the-floor-ep-1
217770491	Nitti Gritti	Eyes On You <3	1	22 June 2019	102	25	https://soundcloud.com/aftrhrsrecords/nitti-gritti-ft-jimmy-levy-eyes-on-you?in=nittigritti/sets/eyes-on-you-3
217770491	Nitti Gritti	Ballin'	1	10 April 2019	196	42	https://soundcloud.com/qualitygoodsrecs/nitti-gritti-hoodlit-ballin-feat-guapdad4000?in=nittigritti/sets/ballin
217770491	Nitti Gritti	DILLONFRANCIS - White Boi (feat. Lao Ra) [Nitti Gritti Remix]	1	18 November 2018	405	76	https://soundcloud.com/dillonfrancis/white-boi-nitti-gritti-remix-16-bit-master?in=nittigritti/sets/dillonfrancis-white-boi-feat
217770491	Nitti Gritti	NITTI GRITTI - Hush Money [Quality Goods Records]	1	24 October 2018	537	94	https://soundcloud.com/qualitygoodsrecs/qgrs012-nitti-gritti-hush-money?in=nittigritti/sets/nitti-gritti-hush-money
217770491	Nitti Gritti	Nitti Gritti - Drive	4	12 October 2018	1,569	437	https://soundcloud.com/nittigritti/nitti-gritti-money?in=nittigritti/sets/nitti-gritti-drive,https://soundcloud.com/nittigritti/nitti-gritti-maliboux-i-got-it-1?in=nittigritti/sets/nitti-gritti-drive,https://soundcloud.com/nittigritti/nitti-gritti-tell-me?in=nittigritti/sets/nitti-gritti-drive,https://soundcloud.com/nittigritti/nitti-gritti-eliminate-drive?in=nittigritti/sets/nitti-gritti-drive
217770491	Nitti Gritti	Nitti Gritti Bootlegs Vol. 2 - r/EDM Exclusive Premiere	4	8 August 2018	726	174	https://soundcloud.com/nittigritti/bass-cannon-nitti-gritti?in=nittigritti/sets/nitti-gritti-bootlegs-vol-2,https://soundcloud.com/nittigritti/hard-in-the-404-nitti-gritti?in=nittigritti/sets/nitti-gritti-bootlegs-vol-2,https://soundcloud.com/nittigritti/lets-get-retarded-nitti-gritti?in=nittigritti/sets/nitti-gritti-bootlegs-vol-2,https://soundcloud.com/nittigritti/september-nitti-gritti-bootleg?in=nittigritti/sets/nitti-gritti-bootlegs-vol-2
217770491	Nitti Gritti	Judge Me EP	4	18 June 2018	696	171	https://soundcloud.com/nittigritti/judge-me?in=nittigritti/sets/judge-me-ep,https://soundcloud.com/nittigritti/tell-me-2?in=nittigritti/sets/judge-me-ep,https://soundcloud.com/nittigritti/money-bag?in=nittigritti/sets/judge-me-ep,https://soundcloud.com/nittigritti/the-persistence-of-memory?in=nittigritti/sets/judge-me-ep
217770491	Nitti Gritti	Fear EP	3	16 December 2017	478	130	https://soundcloud.com/confession/nitti-gritti-fear-1?in=nittigritti/sets/fear-ep,https://soundcloud.com/confession/caviar?in=nittigritti/sets/fear-ep,https://soundcloud.com/confession/funky-bizness-feat-mike-dogg?in=nittigritti/sets/fear-ep
217770491	Nitti Gritti	C'est La Vie EP	4	27 November 2017	194	46	https://soundcloud.com/nittigritti/blame-on-me?in=nittigritti/sets/cest-la-vie-ep-1,https://soundcloud.com/nittigritti/no-calls?in=nittigritti/sets/cest-la-vie-ep-1,https://soundcloud.com/nittigritti/nitti-gritti-1125?in=nittigritti/sets/cest-la-vie-ep-1,https://soundcloud.com/nittigritti/cest-la-vie?in=nittigritti/sets/cest-la-vie-ep-1
217770491	Nitti Gritti	Nitti Gritti Bootlegs Vol. 1	0	18 May 2017	166	25	None
189476	Adriatique	Adriatique - Nude (AL020)	12	29 May 2020	232	30	https://soundcloud.com/afterlifeofc/adriatique-dawning?in=adriatique/sets/adriatique-nude-al020,https://soundcloud.com/afterlifeofc/adriatique-awakening-machines?in=adriatique/sets/adriatique-nude-al020,https://soundcloud.com/afterlifeofc/adriatique-random-notes?in=adriatique/sets/adriatique-nude-al020,https://soundcloud.com/afterlifeofc/adriatique-nude?in=adriatique/sets/adriatique-nude-al020,https://soundcloud.com/afterlifeofc/adriatique-panchromatic?in=adriatique/sets/adriatique-nude-al020,https://soundcloud.com/afterlifeofc/adriatique-tachykardia?in=adriatique/sets/adriatique-nude-al020,https://soundcloud.com/afterlifeofc/adriatique-point-of-no-return?in=adriatique/sets/adriatique-nude-al020,https://soundcloud.com/afterlifeofc/adriatique-buchlas-dreaming?in=adriatique/sets/adriatique-nude-al020,https://soundcloud.com/afterlifeofc/adriatique-studies-in-dance?in=adriatique/sets/adriatique-nude-al020,https://soundcloud.com/afterlifeofc/adriatique-mystery?in=adriatique/sets/adriatique-nude-al020,https://soundcloud.com/afterlifeofc/adriatique-ultraschall?in=adriatique/sets/adriatique-nude-al020,https://soundcloud.com/afterlifeofc/adriatique-ray-reincarnation?in=adriatique/sets/adriatique-nude-al020
